Date,Open,High,Low,Close,Volume,Return,Volatility,Volume_MA,Sentiment,CloseMA_3,CloseMA_5,CloseMA_10,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower
2014-03-26,97.0,97.04,92.41,92.71,2185850,-0.0390755,0.047732,1893500.0,Bearish,95.59,98.328,101.129,17.476131174761292,1.0197105615414443,3.0535350136288337,111.49999970423892,94.63900029576106
2014-03-27,92.26,92.34,88.82,89.95,3591752,-0.0297703,0.038153,2345540.0,Bearish,93.0467,95.646,99.803,15.868827742178652,0.12375570761716403,2.4675791524265,112.77622881186736,92.38577118813262
2014-03-28,89.64,92.14,89.08,90.05,2143704,0.00111173,0.0341365,2401220.0,Neutral,90.9033,93.354,98.513,16.507085407889647,-0.5716363369972157,1.859736054541757,113.6798604626835,90.46313953731651
2014-03-31,90.56,92.19,90.07,90.59,1645826,0.00599667,0.0234099,2248930.0,Neutral,90.1967,91.956,97.119,20.34395973154362,-1.0668678666865645,1.2744152702960927,114.26109406498762,88.88590593501237
2014-04-01,91.23,95.78,90.75,95.55,2618746,0.0547522,0.0551354,2437180.0,Neutral,92.0633,91.77,96.154,29.247391952309982,-1.0470422233755414,0.810123771561766,113.7072588252378,88.30574117476218
2014-04-02,95.4,96.33,94.02,95.16,1681142,-0.00408163,0.0242138,2336230.0,Bearish,93.7667,92.26,95.294,33.05263157894737,-1.0506883179509288,0.437961353659227,112.99376348110889,87.80523651889112
2014-04-03,95.26,96.18,90.82,91.3,1874052,-0.0405633,0.0562671,1992690.0,Bearish,94.0033,92.53,94.088,28.70201096892137,-1.3494915166302235,0.08047077960133692,112.17753692371578,86.9134630762842
2014-04-04,92.19,92.48,83.76,85.69,5284454,-0.0614458,0.0945873,2620840.0,Bearish,90.7167,91.658,92.506,19.980879541108976,-2.0157391336395705,-0.33877120304684455,111.82304827826839,85.0309517217316
2014-04-07,85.22,85.49,80.59,83.36,4267866,-0.027191,0.0574982,3145250.0,Bearish,86.7833,90.212,91.084,16.94915254237287,-2.700625567095443,-0.8111420758565643,111.48715052980091,82.94884947019906
2014-04-08,83.47,87.74,82.79,86.07,3630170,0.0325096,0.0593027,3347540.0,Neutral,85.04,88.316,90.043,24.22034392305447,-2.990258806217909,-1.2469654219288333,110.9215015952372,81.64849840476279
2014-04-09,86.18,88.61,85.13,88.11,2471797,0.0237016,0.0403806,3505670.0,Neutral,85.8467,86.906,89.583,28.789986091794162,-3.0203673689922965,-1.601645811341526,109.56411391609188,81.1478860839081
2014-04-10,87.69,87.96,81.78,81.9,2853636,-0.0704801,0.0704755,3701580.0,Bearish,85.36,85.026,88.778,25.676010915405598,-3.504921173228709,-1.9823008837189628,109.19763495718043,79.38336504281956
2014-04-11,80.27,82.91,77.68,78.99,3103014,-0.0355311,0.0651551,3265300.0,Bearish,83.0,83.686,87.672,26.34258080936624,-4.076751975143523,-2.401191102003875,108.89371231191858,77.29128768808143
2014-04-14,80.15,80.76,78.03,79.77,2133465,0.00987467,0.0340611,2838420.0,Neutral,80.22,82.968,86.59,28.5604311008468,-4.416086626499649,-2.80417020690303,107.76207313853706,75.94692686146294
2014-04-15,80.44,84.08,80.04,83.3,3754478,0.0442522,0.0502238,2863280.0,Neutral,80.6867,82.414,85.365,37.85179447456753,-4.350025893214564,-3.113341344165337,105.78991334305775,75.72908665694226
2014-04-16,84.12,86.94,83.39,84.8,2340561,0.0180072,0.0422016,2837030.0,Neutral,82.6233,81.752,84.329,43.12783560181478,-4.129037844136917,-3.316480644159653,103.74077137551141,75.88222862448858
2014-04-17,84.31,86.64,83.68,85.68,2320247,0.0103774,0.0351085,2730350.0,Bullish,84.5933,82.508,83.767,44.28758169934642,-3.8386450667212415,-3.420913528671971,101.40480719093074,76.45019280906925
2014-04-21,85.83,85.91,84.04,84.8,1241022,-0.0102708,0.0217873,2357950.0,Neutral,85.0933,83.67,83.678,42.49805649131899,-3.637583545193621,-3.4642475319763015,99.18254523836498,77.00145476163502
2014-04-22,85.11,87.3,85.01,85.77,1390858,0.0114387,0.0269064,2209430.0,Bullish,85.4167,84.87,83.919,35.8670520231214,-3.36122385117406,-3.4436427958158533,97.68556035249043,77.31743964750956
2014-04-23,85.93,86.05,82.96,83.28,1322755,-0.0290311,0.0359595,1723090.0,Neutral,84.6167,84.866,83.64,33.814713896457775,-3.305030656700893,-3.4159203679928614,96.25752503015102,77.42547496984898
2014-04-24,84.37,84.46,81.38,83.48,2129355,0.00240154,0.0365059,1680850.0,Neutral,84.1767,84.602,83.177,38.16585956416467,-3.207386066652674,-3.374213507724824,95.48457374938026,77.27542625061973
2014-04-25,82.6,83.0,77.12,77.39,3628098,-0.0729516,0.0711864,1942420.0,Bearish,81.3833,82.944,82.726,37.61933174224345,-3.5801444526074704,-3.4153996967013533,95.52770048641064,75.97629951358935
2014-04-28,78.34,80.56,75.13,77.28,4101326,-0.00142137,0.0693132,2514480.0,Neutral,79.3833,81.44,82.555,40.28753993610225,-3.8401671828842154,-3.5003531939379258,95.36382841579177,74.86317158420823
2014-04-29,78.47,81.58,77.19,80.83,2930976,0.0459369,0.0559449,2822500.0,Neutral,78.5,80.452,82.661,41.84816428126946,-3.7169352230396697,-3.543669599758275,94.70593749050651,74.54506250949349
2014-04-30,80.11,81.34,78.91,80.74,2291573,-0.00111345,0.0303333,3016270.0,Neutral,79.6167,79.944,82.405,37.79397151374627,-3.5852072177707015,-3.5519771233607607,92.68042823828071,75.0895717617193
2014-05-01,81.51,84.88,81.5,83.5,2373758,0.0341838,0.0414673,3065150.0,Neutral,81.69,79.948,82.275,52.99177262528047,-3.2209735131551867,-3.4857764013196464,90.31601184097032,76.28798815902967
2014-05-02,83.63,85.571,82.21,82.6,2030217,-0.0107784,0.0401889,2745570.0,Neutral,82.28,80.99,81.967,57.29882733522037,-2.9706938469959567,-3.382759890454909,88.78615747916598,76.94784252083403
2014-05-05,82.02,84.87,81.4,84.71,2783283,0.0255448,0.0423068,2481960.0,Bullish,83.6033,82.476,81.958,59.47812739831157,-2.5724326402102804,-3.2206944404059836,88.6544069696859,76.9815930303141
2014-05-06,85.22,85.93,80.4225,81.37,5609074,-0.0394286,0.0646268,3017580.0,Neutral,82.8933,82.584,81.518,46.269810591418654,-2.4975279039513083,-3.076061133115049,88.58378152507872,76.85321847492129
2014-05-07,83.95,86.16,80.16,83.99,7148146,0.0321986,0.0714711,3988900.0,Bullish,83.3567,83.234,81.589,48.49944423860689,-2.201377151566618,-2.9011243368053625,88.30058819377408,76.92841180622591
2014-05-08,82.26,85.94,81.62,83.22,3343170,-0.00916776,0.0525164,4182780.0,Neutral,82.86,83.178,81.563,45.424107142857125,-2.0056877911334112,-2.7220370276709724,87.449278854741,77.29072114525901
2014-05-09,82.71,84.88,82.67,84.58,1872706,0.0163422,0.0267199,4151280.0,Bullish,83.93,83.574,82.282,49.59795321637427,-1.7210230467355245,-2.521834231483883,87.67170701467121,77.33629298532877
2014-05-12,85.4,90.71,85.07,89.51,4327007,0.058288,0.0660422,4460020.0,Bullish,85.77,84.534,83.505,55.97062579821202,-1.0851059615607,-2.2344885774992465,88.79837111004196,77.26162888995805
2014-05-13,89.34,89.51,85.93,86.09,2402430,-0.038208,0.0400716,3818690.0,Neutral,86.7267,85.478,84.031,54.35658914728682,-0.8473349579443976,-1.9570578535882768,89.05455092683066,77.63744907316932
2014-05-14,86.12,86.96,84.07,84.19,2058442,-0.0220699,0.0335578,2800750.0,Neutral,86.5967,85.518,84.376,51.04565537555227,-0.8029578473282584,-1.7262378523362731,89.11140340676039,77.66959659323962
2014-05-15,84.08,84.17,81.43,83.61,2521637,-0.00688918,0.032588,2636440.0,Neutral,84.63,85.596,84.387,60.935302390998594,-0.8053067453090392,-1.5420516309308263,89.01481228624522,77.64718771375479
2014-05-16,83.45,83.74,80.27,82.16,3007236,-0.0173424,0.0415818,2863350.0,Bearish,83.32,85.112,84.343,58.19341840161181,-0.913639280817506,-1.4163691609081623,88.74984913488416,77.56015086511584
2014-05-19,82.15,86.6,81.9,86.41,2177751,0.0517283,0.0572124,2433500.0,Neutral,84.06,84.492,84.513,59.153543307086615,-0.6490720162635455,-1.262909731979239,88.97448019548938,77.49651980451063
2014-05-20,86.05,88.59,85.14,85.87,2959542,-0.00624928,0.040093,2544920.0,Bearish,84.8133,84.448,84.963,58.29291949563533,-0.47747006236785694,-1.1058217980569627,88.98894409155147,77.49205590844852
2014-05-21,86.52,88.345,85.4,88.16,1659202,0.0266682,0.0340384,2465070.0,Bullish,86.8133,85.242,85.38,57.64937623112278,-0.154904770143375,-0.9156383924742452,89.63987582759626,77.32912417240374
2014-05-22,88.39,91.34,87.17,91.01,2366258,0.0323276,0.0471773,2434000.0,Bullish,88.3467,86.722,86.159,62.97439062017898,0.3269330487805604,-0.667124104223284,90.8763092740474,76.84569072595261
2014-05-23,91.13,94.93,90.1,94.42,2532044,0.0374684,0.0530012,2338960.0,Bullish,91.1967,89.174,87.143,64.40225452388017,0.9727383707434001,-0.33915160922994725,92.51110682564918,76.91389317435083
2014-05-27,94.78,96.749,94.17,95.42,1982234,0.010591,0.0272104,2299860.0,Bullish,93.6167,90.976,87.734,72.39400701306981,1.5473979435548273,0.03815830132700765,93.9778213499771,77.26117865002287
2014-05-28,95.04,95.999,94.2,95.19,1563893,-0.0024104,0.0189289,2020730.0,Neutral,95.01,92.84,88.644,69.32367149758454,1.9616480596486383,0.42285625299133384,95.40086727247656,77.27413272752345
2014-05-29,95.92,98.36,95.55,98.2,1770504,0.031621,0.0292952,2042990.0,Bullish,96.27,94.848,90.045,73.99103139013452,2.5039619903813843,0.839077400469344,97.30824643957277,77.11275356042722
2014-05-30,98.39,98.62,96.38,97.17,1884209,-0.0104888,0.0227665,1946580.0,Neutral,96.8533,96.08,91.401,70.37876335383619,2.818151400609267,1.2348922004973288,98.75592461379657,77.03207538620345
2014-06-02,99.97,100.0,97.26,97.77,1675007,0.00617475,0.0274082,1775170.0,Bullish,97.7133,96.75,92.962,65.5496987951807,3.0800587573335747,1.603925511864578,100.06269096662047,77.24230903337954
2014-06-03,97.22,98.31,95.82,98.0,1620032,0.00235246,0.025612,1702730.0,Neutral,97.6467,97.266,94.121,75.48138639281129,3.26850402248985,1.9368412139896325,101.2943067880366,77.33969321196342
2014-06-04,97.65,99.59,96.27,99.35,1464391,0.0137755,0.033999,1682830.0,Bullish,98.3733,98.098,95.469,83.21647677475899,3.486590722854558,2.2467911157626177,102.37942818711765,78.05257181288233
2014-06-05,99.5,103.32,98.77,103.03,3390629,0.0370408,0.0457286,2006850.0,Bullish,100.127,99.064,96.956,87.46141975308642,3.9112843972388163,2.5796897720578578,104.22711353483841,78.10888646516158
2014-06-06,103.14,104.47,102.1,104.05,2085939,0.00990003,0.0229785,2047200.0,Bullish,102.143,100.44,98.26,92.93840721851707,4.280816086317799,2.919915034909846,105.90658301639095,78.51241698360903
2014-06-09,104.05,104.2,103.07,103.7,1890570,-0.00336377,0.0108602,2090310.0,Neutral,103.593,101.626,99.188,90.04168596572491,4.493630759113941,3.2346581797506655,107.28298818421995,79.04801181578004
2014-06-10,103.82,104.56,102.22,102.68,1416179,-0.00983607,0.022539,2049540.0,Neutral,103.477,102.562,99.914,88.08337109198008,4.527788912910182,3.493284326382569,108.44325248287018,79.20474751712982
2014-06-11,102.43,104.12,101.38,103.52,1376411,0.00818076,0.02675,2031950.0,Bullish,103.3,103.396,100.747,87.24539282250244,4.569960812176063,3.708619623541268,109.45097709193226,79.94002290806776
2014-06-12,104.08,104.25,101.14,101.72,1760420,-0.0173879,0.0298809,1705900.0,Neutral,102.64,103.134,101.099,77.36331119059787,4.407332404909454,3.8483621798149055,109.77209280918562,81.37190719081438
2014-06-13,103.19,103.93,100.76,101.98,2106194,0.00255604,0.03072,1709950.0,Neutral,102.407,102.72,101.58,73.02070645554204,4.2504317165391825,3.9287760871597612,109.78001066383642,83.20098933616357
2014-06-16,102.0,104.11,101.27,103.97,1595928,0.0195136,0.0278431,1651030.0,Bullish,102.557,102.774,102.2,74.55485353245263,4.237812297257193,3.990583329179248,109.41937275446656,85.74262724553344
2014-06-17,104.28,106.5,104.05,104.57,1620658,0.0057709,0.0234944,1691920.0,Bullish,103.507,103.152,102.857,76.37795275590554,4.227494378477772,4.037965539038953,109.4747724257098,87.50322757429021
2014-06-18,104.68,105.39,103.03,105.24,1215962,0.00640719,0.0225449,1659830.0,Bullish,104.593,103.496,103.446,72.79792746113992,4.2246812583118185,4.075308682893526,109.09122557326943,89.8237744267306
2014-06-19,105.88,106.0,101.75,102.98,1236951,-0.0214747,0.0401398,1555140.0,Neutral,104.263,103.748,103.441,67.42651469706064,3.9940478307366476,4.059056512462151,108.33721908970111,92.05978091029888
2014-06-20,103.31,104.61,102.5,103.53,2072833,0.00534084,0.020424,1548470.0,Bullish,103.917,104.058,103.389,67.32851985559572,3.811710554650844,4.00958732089989,107.83527208752152,93.81372791247848
2014-06-23,103.69,104.31,102.17,103.87,1225250,0.00328407,0.0206384,1474330.0,Bullish,103.46,104.038,103.406,67.54333532576216,3.652537924616084,3.9381774416431288,107.74124214645276,94.85275785354723
2014-06-24,103.59,107.43,103.21,104.68,2149169,0.00779821,0.0407375,1580030.0,Bullish,104.027,104.06,103.606,66.46077825818413,3.5508210443937998,3.8607061621932632,107.74027283306604,95.77972716693397
2014-06-25,104.3,108.63,104.031,108.5,1605398,0.0364922,0.044094,1657920.0,Bullish,105.683,104.712,104.104,66.74831598285368,3.735392479611164,3.8356434256768437,108.28853846141344,96.56246153858659
2014-06-26,108.2,108.88,106.6,107.87,1680075,-0.00580645,0.0210721,1746540.0,Neutral,107.017,105.69,104.719,61.982434127979985,3.7871747439027104,3.8259496893220173,108.89836917862873,96.91963082137126
2014-06-27,107.66,110.4,107.02,110.21,1586325,0.0216928,0.0313951,1649240.0,Bullish,108.86,107.026,105.542,68.15393195761297,3.9712528741151516,3.8550103262806443,109.75541140315947,97.36658859684051
2014-06-30,110.01,111.24,108.02,108.66,1771433,-0.0140641,0.0292701,1758480.0,Neutral,108.913,107.984,106.011,66.19718309859157,3.9465704647475235,3.8733223539740202,110.06669901397561,98.1443009860244
2014-07-01,109.13,109.79,107.9,109.01,1702715,0.00322106,0.0173188,1669190.0,Bullish,109.293,108.85,106.455,65.27545909849755,3.910177460658943,3.880693375311005,110.26635658872453,99.04564341127545
2014-07-02,109.0,110.22,107.69,108.12,880853,-0.00816439,0.023211,1524280.0,Neutral,108.597,108.774,106.743,68.75732708089102,3.7661068453683555,3.857776069322475,110.31614513297774,99.87285486702226
2014-07-03,108.92,109.48,107.76,109.18,952222,0.00980392,0.0157914,1378710.0,Bullish,108.77,109.036,107.363,70.15677491601348,3.6948708152077216,3.825195018499525,110.83192720703488,99.97207279296512
2014-07-07,109.08,109.14,107.24,107.41,1056318,-0.0162118,0.0174184,1272710.0,Neutral,108.237,108.476,107.751,59.75056689342404,3.45575573955243,3.7513071627101064,111.03162112043405,100.10837887956596
2014-07-08,107.64,107.64,100.61,101.45,2826201,-0.0554883,0.0653103,1483660.0,Bearish,106.013,107.034,107.509,43.21739130434784,2.75359144108117,3.5517640183843193,111.168312920289,99.74668707971102
2014-07-09,102.01,103.59,101.47,103.52,1921415,0.0204041,0.0207823,1527400.0,Neutral,104.127,105.936,107.393,46.47540983606557,2.3372109628933515,3.308853407286126,111.13617865997368,99.86282134002629
2014-07-10,100.88,104.36,100.44,103.35,1357475,-0.00164219,0.038858,1622730.0,Neutral,102.773,104.982,106.878,50.82922456297623,1.970790805191868,3.041240886867275,111.14074484752354,99.84125515247649
2014-07-11,103.64,105.34,103.34,104.78,916756,0.0138365,0.0192976,1615630.0,Neutral,103.883,104.102,106.569,52.695127210004316,1.7753244046543273,2.788057590424686,111.02300558213551,100.2649944178645
2014-07-14,103.99,104.205,101.55,104.05,2519990,-0.00696698,0.0255313,1908370.0,Bearish,104.06,103.43,105.953,50.38167938931296,1.5437159779693133,2.539189267933611,110.90474885859572,100.59025114140425
2014-07-15,104.34,104.49,101.78,102.68,1234160,-0.0131667,0.0259728,1589960.0,Bearish,103.837,103.676,105.355,45.85749792874896,1.2353764302477828,2.278426700396446,110.96461897029516,100.40138102970482
2014-07-16,103.32,104.76,101.5,101.96,1201441,-0.00701208,0.0315525,1445960.0,Bearish,102.897,103.364,104.65,34.458174904942965,0.9222856002067203,2.007198480358501,111.07346435130988,100.03153564869014
2014-07-17,101.25,103.74,100.76,101.15,1519823,-0.00794429,0.0294321,1478430.0,Bearish,101.93,102.924,103.953,34.16588124410934,0.601860755015494,1.7261309352898995,111.21015193108907,99.48584806891093
2014-07-18,102.05,104.31,101.58,104.17,1117997,0.0298566,0.0267516,1518680.0,Neutral,102.427,102.802,103.452,36.21004566210048,0.5848685172729091,1.4978784516865016,111.19209615112345,99.62290384887655
2014-07-21,103.57,104.11,101.46,103.14,1223195,-0.00988768,0.0255866,1259320.0,Bearish,102.82,102.62,103.025,37.0907390084191,0.48272510004127867,1.294847781357457,111.20180064112542,99.5741993588746
2014-07-22,104.38,105.33,103.17,104.17,1483796,0.00998643,0.0206936,1309250.0,Bullish,103.827,102.918,103.297,39.02991840435176,0.47936230762286414,1.1317506866105385,111.20183872222094,99.60416127777904
2014-07-23,103.65,107.67,103.65,107.36,3960114,0.030623,0.0387844,1860980.0,Bullish,104.89,103.998,103.681,48.440065681444985,0.725737757350629,1.0505481007585566,111.38910749262833,99.68489250737169
2014-07-24,97.0,102.99,95.2605,101.79,10670083,-0.0518815,0.0796856,3691040.0,Neutral,104.44,104.126,103.525,37.20124696917215,0.46616595577151543,0.9336716717611484,111.10749080328056,99.29550919671946
2014-07-25,101.81,102.86,98.11,99.88,2507298,-0.0187641,0.0466555,3968900.0,Bearish,103.01,103.268,103.035,37.02171664943123,0.10512063025203133,0.767961463459325,111.02062939713895,98.58337060286104
2014-07-28,100.14,100.8,98.8,99.3,1644441,-0.00580697,0.019972,4053150.0,Bearish,100.323,102.5,102.56,45.45069826491747,-0.22521540119772965,0.5693260905279142,110.39118233639155,98.12181766360845
2014-07-29,99.46,100.11,98.87,99.21,1305571,-0.000906344,0.0124673,4017500.0,Neutral,99.4633,101.508,102.213,40.046189376443415,-0.4886386121490034,0.3577331499925307,109.9462668419659,97.62173315803409
2014-07-30,99.98,100.44,98.89,100.02,1221313,0.0081645,0.0155031,3469740.0,Neutral,99.51,100.04,102.019,42.530282637954244,-0.6248404029267789,0.16121843940866876,109.1958793059684,97.4731206940316
2014-07-31,98.94,98.94,94.17,94.84,2471271,-0.0517896,0.048211,1829980.0,Bearish,98.0233,98.65,101.388,30.91397849462365,-1.1376498925341423,-0.09855522697989344,109.2179381490628,96.12306185093718
2014-08-01,94.49,95.25,91.78,93.87,2416853,-0.0102278,0.0367235,1811890.0,Bearish,96.2433,97.448,100.358,30.631659056316593,-1.6038379554170064,-0.39961177266731607,108.81773272188532,94.99226727811468
2014-08-04,94.16,95.75,93.88,94.79,1527688,0.00980079,0.0198598,1788540.0,Neutral,94.5,96.546,99.523,34.72706155632984,-1.8774173442236162,-0.6951728869785762,108.3723746100975,94.1756253899025
2014-08-05,94.32,95.4,93.35,94.07,1226432,-0.00759574,0.0217345,1772710.0,Bearish,94.2433,95.518,98.513,34.72706155632984,-2.127800998197756,-0.9816985092224122,108.69813192902389,93.11186807097612
2014-08-06,93.44,95.609,93.27,94.03,909346,-0.000425215,0.0250321,1710320.0,Neutral,94.2967,94.32,97.18,35.794094173982444,-2.302912966431677,-1.2459414006642653,108.69463551374173,92.16636448625826
2014-08-07,94.45,96.64,94.05,94.45,1144225,0.00446666,0.0274219,1444910.0,Neutral,94.1833,94.242,96.446,28.36153161175423,-2.3803606570259603,-1.4728252519366043,108.5410533826997,91.4299466173003
2014-08-08,94.92,95.49,93.74,95.29,875885,0.00889359,0.0184366,1136720.0,Neutral,94.59,94.526,95.987,32.37539290525372,-2.346903882910084,-1.6476409781313004,107.9993273412755,91.02267265872449
2014-08-11,95.62,96.31,94.34,95.63,1061930,0.00356806,0.0206024,1043560.0,Neutral,95.1233,94.694,95.62,30.213160333642236,-2.2668234600795785,-1.7714774745209563,107.46490486984547,90.71509513015454
2014-08-12,95.79,96.74,93.87,94.75,1053708,-0.00920213,0.0299614,1009020.0,Neutral,95.2233,94.83,95.174,17.280747275557857,-2.2484490722769976,-1.8668717940721646,107.10356483484698,90.28343516515302
2014-08-13,95.59,97.63,94.9152,96.84,1146570,0.022058,0.0284005,1056460.0,Bullish,95.74,95.392,94.856,34.32552248258392,-2.0417061864228003,-1.9018386725422918,106.73992038266795,90.13507961733205
2014-08-14,96.84,97.35,96.04,96.97,850456,0.00134242,0.0135275,997710.0,Neutral,96.1867,95.896,95.069,39.61456102783726,-1.84609046461199,-1.8906890309562316,106.45350238361912,90.00349761638087
2014-08-15,98.25,98.5,95.78,97.1,1355457,0.00134062,0.0276845,1093620.0,Neutral,96.97,96.258,95.392,41.88790560471975,-1.6614218453629377,-1.8448355938375731,105.61843185171274,90.13156814828726
2014-08-18,97.56,98.5,97.26,97.96,743591,0.00885685,0.0127101,1029960.0,Bullish,97.3433,96.724,95.709,45.638520586182835,-1.4292008833260752,-1.7617086517352736,104.95384537428095,90.27815462571905
2014-08-19,98.0,98.39,96.13,97.37,1066270,-0.00602287,0.0230612,1032470.0,Neutral,97.4767,97.248,96.039,40.609496810772505,-1.2780397206666834,-1.6649748655215557,103.93384033262672,90.61815966737328
2014-08-20,97.46,98.39,96.54,98.15,1109526,0.00801068,0.0189821,1025060.0,Bullish,97.8267,97.51,96.451,67.04428424304845,-1.0828218328775137,-1.5485442589927474,101.52580438171839,92.10519561828161
2014-08-21,98.02,98.15,96.95,97.9,861588,-0.00254712,0.0122424,1027290.0,Neutral,97.8067,97.696,96.796,72.41379310344833,-0.93747651528912,-1.4263307102520222,100.75206281724383,92.4899371827562
2014-08-22,98.27,103.1,97.05,101.99,2019491,0.0417773,0.0615651,1160090.0,Bullish,99.3467,98.674,97.466,79.60526315789477,-0.48665067939747075,-1.238394704081112,101.29284035202598,92.16015964797403
2014-08-25,102.53,104.19,102.08,103.79,1981196,0.0176488,0.0205793,1407610.0,Bullish,101.227,99.84,98.282,86.70694864048353,0.015696065866904974,-0.9875765500915088,102.40524180654148,91.4967581934585
2014-08-26,104.33,105.224,103.56,104.51,1117009,0.00693708,0.0159523,1417760.0,Bullish,103.43,101.268,99.258,87.64367816091962,0.4665296005798183,-0.6967553199572434,103.57272010759716,90.85927989240282
2014-08-27,104.07,104.439,101.55,101.78,1152990,-0.0261219,0.0277602,1426450.0,Neutral,103.36,101.994,99.752,72.58163894023416,0.5966524029836222,-0.4380737753690702,103.86946434803187,90.73853565196814
2014-08-28,101.15,101.25,98.25,99.37,2186411,-0.0236785,0.0296589,1691420.0,Neutral,101.887,102.288,99.992,61.46067415730339,0.49955029771044224,-0.2505489607531678,104.05044987065114,91.01055012934887
2014-08-29,99.71,100.78,98.71,99.09,1154749,-0.00281775,0.0207602,1518470.0,Neutral,100.08,101.708,100.191,59.75197294250285,0.3954440864825983,-0.12135035130601457,104.10925534755765,91.47374465244235
2014-09-02,99.59,99.96,98.45,99.44,1425235,0.00353214,0.0151622,1407280.0,Neutral,99.3,100.838,100.339,63.62579895409647,0.33729313368036173,-0.02962165430873931,104.21769934521862,91.83030065478138
2014-09-03,100.14,100.23,98.05,98.28,982694,-0.0116653,0.0217695,1380420.0,Bearish,98.9367,99.592,100.43,54.42260442260442,0.1953538614429391,0.015373448841596374,104.14193144825258,92.32706855174742
2014-09-04,98.14,99.04,97.5,98.29,1468027,0.00010175,0.0156919,1443420.0,Neutral,98.67,98.894,100.444,54.08415841584161,0.08271934488719523,0.028842628050716145,104.01398192781093,92.88101807218908
2014-09-05,99.4,99.5,97.82,98.26,1701278,-0.000305219,0.0169014,1346400.0,Neutral,98.2767,98.672,100.48,53.61145703611461,-0.008862904207916245,0.021301521598989667,103.8797658736058,93.3962341263942
2014-09-08,98.11,99.42,97.95,99.23,1737909,0.00987177,0.0149832,1463030.0,Neutral,98.5933,98.7,100.204,53.92702535559682,-0.0031354594338921515,0.0164141253924133,103.83766665731635,93.83233334268367
2014-09-09,99.0,100.0,96.345,96.37,2856211,-0.0288219,0.0369192,1749220.0,Bearish,97.9533,98.086,99.462,47.2885032537961,-0.22676056156896607,-0.03222081199986257,103.78500144086166,93.95899855913834
2014-09-10,96.53,98.47,95.43,98.03,2491314,0.0172253,0.0314928,2050950.0,Neutral,97.8767,98.036,98.814,49.68944099378881,-0.2669595953036321,-0.07916856866061649,103.57434377394885,94.49765622605115
2014-09-11,97.32,98.63,97.15,98.5,1312372,0.00479445,0.0152076,2019820.0,Neutral,97.6333,98.078,98.486,51.53531218014328,-0.25791941267063123,-0.11491873746261944,103.54763362556531,94.69036637443469
2014-09-12,98.09,99.35,97.46,99.32,1671513,0.00832487,0.019268,2013860.0,Bullish,98.6167,98.29,98.481,41.79471419791025,-0.18248429052032122,-0.1284318480741598,103.54821854857425,94.92478145142576
2014-09-15,99.23,99.75,94.33,95.22,1890457,-0.0412807,0.0546206,2044370.0,Bearish,97.68,97.488,98.094,26.925148088314444,-0.4483686331031862,-0.1924192050799651,103.7238759137591,94.56112408624092
2014-09-16,94.55,96.62,93.9,95.8,1397276,0.00609116,0.0287678,1752590.0,Neutral,96.78,97.374,97.73,26.370048833423724,-0.6053051564019825,-0.2749963953443686,103.83007899473577,94.23892100526425
2014-09-17,96.02,96.63,94.825,96.01,1357036,0.00219207,0.0187982,1525730.0,Neutral,95.6767,96.97,97.503,31.86675047140163,-0.7046109207369113,-0.3609193004228772,103.8980964106878,94.0349035893122
2014-09-18,96.29,99.15,96.29,97.95,1507792,0.0202062,0.0297019,1564810.0,Neutral,96.5867,96.86,97.469,45.40155440414507,-0.6196269934125809,-0.4126608390208179,103.89587253632945,94.01712746367056
2014-09-19,98.29,99.57,97.41,98.37,1514328,0.0042879,0.0219758,1533380.0,Neutral,97.4433,96.67,97.48,47.68934531450578,-0.5124785945868098,-0.4326243901340163,103.90265225901364,94.05734774098637
2014-09-22,97.84,98.0,92.82,94.29,2893542,-0.0414761,0.0529436,1733990.0,Bearish,96.87,96.484,96.986,36.664940445365104,-0.7481602924345907,-0.4957315705941312,103.7264489592187,93.4635510407813
2014-09-23,93.96,94.59,92.25,92.95,1794346,-0.0142115,0.0249042,1813410.0,Bearish,95.2033,95.914,96.644,36.32632119035403,-1.031179738982729,-0.6028212042718508,103.16395047294105,92.94204952705897
2014-09-24,92.89,94.75,91.52,94.33,1707330,0.0148467,0.0347723,1883470.0,Neutral,93.8567,95.578,96.274,40.50814956855223,-1.1310818154636593,-0.7084733265102126,101.92253328001796,93.16546671998206
2014-09-25,94.23,94.6,91.065,91.19,1781514,-0.0332874,0.0375146,1938210.0,Bearish,92.8233,94.226,95.543,35.25239883187315,-1.4469471823309163,-0.8561680976743533,101.78032339492277,92.24867660507725
2014-09-26,91.51,92.51,90.85,92.15,1420777,0.0105275,0.0181401,1919500.0,Neutral,92.5567,92.982,94.826,35.2253756260434,-1.601349424949646,-1.0052043631294119,101.75036498071051,91.55663501928947
2014-09-29,91.22,91.88,90.65,90.8,1223610,-0.01465,0.0134839,1585520.0,Bearish,91.38,92.284,94.384,37.594654788418694,-1.8117631543523487,-1.1665161213739994,101.82632362255599,90.65167637744402
2014-09-30,90.92,92.3,89.1,91.42,1876176,0.00682819,0.0351958,1601880.0,Neutral,91.4567,91.978,93.946,34.56328818309203,-1.906511652837608,-1.3145152276667211,101.60627475803855,90.06972524196144
2014-10-01,91.01,91.08,88.91,89.49,2138525,-0.0211114,0.0238435,1688120.0,Bearish,90.57,91.01,93.294,30.301705290773953,-2.1129782923592586,-1.4742078406052288,101.69832881973066,89.09867118026933
